,price,rating,name,online_order,table_booking,type,cuisines
4224,250.0,3.5,Neer Dose Fish Land,No,No,Quick Bites,"South Indian, North Indian, Seafood"
4225,400.0,2.9,Neethus Kitchen & Restaurant,No,No,Quick Bites,"North Indian, Chinese, South Indian"
4226,350.0,3.8,Neetu's Kitchen,No,No,"Takeaway, Delivery","Bengali, North Indian"
4227,300.0,3.5,Neffy's - Cakes & More,No,No,Bakery,Bakery
4228,300.0,3.3,Nellore Abhiruchi,Yes,No,Quick Bites,"Biryani, South Indian"
4229,250.0,3.1,Nellore Bhojanam,Yes,No,Quick Bites,Andhra
4230,70.0,3.3,Nellore Dosa Camp,No,No,Quick Bites,"Andhra, South Indian"
4231,200.0,3.0,Nellore Mess & Tiffens,No,No,Mess,"South Indian, Andhra"
4232,800.0,3.7,Nellore Ruchulu,Yes,No,Casual Dining,"North Indian, South Indian, Chinese"
4233,800.0,2.7,Nesara Mullti - Cuisine Family Dining & Garden...,Yes,No,Casual Dining,"North Indian, Chinese, South Indian, Beverages"
4234,2000.0,4.4,Nevermind - Bar & Social,No,Yes,"Bar, Casual Dining","Continental, Asian, Modern Indian"
4235,300.0,3.1,New A1 Chicken Biryani Point,No,No,Quick Bites,Biryani
4236,250.0,3.6,New Aastha,Yes,No,Quick Bites,"North Indian, Chinese"
4237,400.0,4.1,New Agarwal Bhavan,Yes,No,"Quick Bites, Sweet Shop","North Indian, Chinese, Street Food, Mithai"
4238,300.0,3.4,New Alameen Restaurant,Yes,No,Quick Bites,"Kerala, North Indian, Chinese"
4239,300.0,2.8,New Ambur Biryani,No,No,Quick Bites,"Biryani, Kebab"
4240,200.0,3.2,New Ambur Dum Biryani,No,No,Quick Bites,"Biryani, Kebab"
4241,300.0,3.0,New Ambur Hot Dum Biryani,No,No,Quick Bites,Biryani
4242,700.0,3.1,New Andhra Chimney,No,No,Casual Dining,"Andhra, North Indian, Biryani"
4243,450.0,3.7,New Andhra House,Yes,No,Casual Dining,"Andhra, Biryani, Chinese, North Indian"
4244,600.0,3.6,New Andhra Spice,Yes,No,Casual Dining,Andhra
4245,250.0,3.3,New Aroma,No,No,Quick Bites,Chinese
4246,300.0,3.1,New Arya Bhavan,No,No,Quick Bites,"Street Food, Beverages, North Indian"
4247,300.0,3.5,New Banashankari Donne Biryani,No,No,Quick Bites,"Biryani, North Indian"
4248,450.0,3.6,New Biriyani Darbar,Yes,No,Casual Dining,"Biryani, South Indian, North Indian, Chinese"
4249,450.0,3.7,New Biryani Mane,Yes,No,Casual Dining,"North Indian, Chinese, Biryani, South Indian"
4250,150.0,3.4,New Bombay Vada Pav,No,No,Quick Bites,Fast Food
4251,300.0,3.1,New Chickpete Donne Biryani,Yes,No,Quick Bites,Biryani
4252,150.0,3.5,New Cool Joint,Yes,No,Quick Bites,"Fast Food, Beverages, Ice Cream, Juices, Sandwich"
4253,200.0,2.9,New Curries & Spice Restaurant,Yes,No,Quick Bites,South Indian
4254,300.0,2.8,New Delhi Dharbaar,No,No,Quick Bites,North Indian
4255,500.0,3.7,New Delicacy,Yes,No,Casual Dining,"Chinese, Thai, Momos"
4256,650.0,3.6,New Farm Fresh,No,No,Quick Bites,"Italian, Pizza"
4257,400.0,3.9,New Fishland,No,No,Quick Bites,"Seafood, Chinese, North Indian, South Indian"
4258,450.0,3.2,New Food Magic,Yes,No,Casual Dining,"Andhra, Chinese, North Indian, South Indian"
4259,900.0,3.8,New Friends,Yes,No,Casual Dining,"North Indian, Continental, Chinese, Steak"
4260,400.0,3.7,New Golden Emperor,Yes,No,Quick Bites,"North Indian, Chinese, Fast Food"
4261,550.0,3.9,New Gongura Grand,Yes,No,Casual Dining,"Andhra, Biryani, North Indian, Chinese"
4262,550.0,3.7,New Gongura's,Yes,No,Casual Dining,"Andhra, Biryani, North Indian, Chinese"
4263,300.0,3.3,New Gowda's Fried Chicken,Yes,No,Quick Bites,Biryani
4264,500.0,3.1,New Grand Restaurant,Yes,No,Casual Dining,"North Indian, South Indian, Biryani"
4265,600.0,3.6,New Green Leaf Restaurant,No,No,Casual Dining,"Kerala, North Indian, Chinese, South Indian"
4266,550.0,4.0,New Hilal Restaurant,No,No,Casual Dining,"North Indian, Chinese"
4267,300.0,3.1,New Hotel Prashanth,No,No,Quick Bites,"Fast Food, Andhra"
4268,450.0,3.7,New Imperial Restaurant,No,No,Casual Dining,"North Indian, Chinese"
4269,150.0,2.8,New Indraprasta,No,No,Quick Bites,"South Indian, Beverages"
4270,200.0,2.8,New Juice It Up,No,No,Quick Bites,"Juices, Fast Food"
4271,300.0,2.8,New Kabab Plaza,No,No,Casual Dining,"Biryani, North Indian"
4272,500.0,2.9,New Kabab Zone,Yes,No,Casual Dining,"North Indian, Chinese"
4273,550.0,3.4,New Kadai,Yes,No,Casual Dining,"North Indian, Chinese"
4274,400.0,3.7,New Kairali Restaurant,Yes,No,Quick Bites,"Kerala, South Indian"
4275,450.0,3.3,New Karavali Restaurant,Yes,No,Casual Dining,"North Indian, Seafood, Mangalorean"
4276,350.0,3.5,New Karawali Lunch Home,Yes,No,Quick Bites,Mangalorean
4277,500.0,3.0,New Khaayaal's Restaurant,No,No,Quick Bites,"North Indian, Chinese, Rolls"
4278,450.0,3.1,New Kohinoor Hotel,No,No,Casual Dining,North Indian
4279,200.0,4.2,New Krishna Bhavan,No,No,Quick Bites,"South Indian, North Indian, Chinese"
4280,400.0,4.0,New Krishna Sagar,Yes,No,Casual Dining,"North Indian, Chinese, South Indian, Street Food"
4281,450.0,3.2,New Kudla Family Resturant,Yes,No,Quick Bites,"North Indian, Chinese"
4282,1500.0,3.7,New Leaf Restaurant,Yes,Yes,Casual Dining,Chinese
4283,200.0,3.3,New Limra Hotel,No,No,Quick Bites,"South Indian, Biryani, Fast Food"
4284,250.0,3.4,New Madhuram,No,No,Quick Bites,"Andhra, Biryani"
4285,300.0,3.2,New Mahesh Friends Food Corner,Yes,No,Quick Bites,"North Indian, Chinese"
4286,200.0,3.3,New Mangalore Lunch Home,No,No,Quick Bites,"Mangalorean, South Indian, North Indian"
4287,300.0,3.2,New Mathura Grand,No,No,Quick Bites,"South Indian, North Indian, Chinese"
4288,700.0,3.4,New Milestone Restaurant,Yes,No,Casual Dining,North Indian
4289,150.0,4.2,New Modern Hotel,No,No,Quick Bites,South Indian
4290,300.0,3.3,New Mogul Empire,Yes,No,Quick Bites,"North Indian, Chinese"
4291,300.0,3.5,New Oottupura Restaurant,Yes,No,Quick Bites,Kerala
4292,350.0,3.9,New Paratha Corner,Yes,No,Quick Bites,North Indian
4293,700.0,4.0,New Peking,Yes,No,Casual Dining,"Chinese, Malaysian"
4294,400.0,2.8,New Pepper Pot,Yes,No,Quick Bites,"North Indian, Chinese"
4295,750.0,2.9,New Prashanth Hotel,No,No,Casual Dining,"South Indian, Biryani, Chinese, North Indian"
4296,400.0,3.8,New Prashanth Naati Style,No,No,Casual Dining,"South Indian, Biryani"
4297,400.0,3.3,New Prashantha Naati Corner,No,No,Quick Bites,South Indian
4298,300.0,3.2,New Prashanthi Donne Biryani,No,No,Quick Bites,Biryani
4299,300.0,3.9,New Punjabi Dhaba,Yes,No,Quick Bites,"North Indian, Chinese"
4300,500.0,3.7,New Punjabi Food Corner,Yes,No,Casual Dining,"North Indian, Chinese"
4301,400.0,3.2,New Punjabi Hotel,Yes,No,Quick Bites,"North Indian, Chinese"
4302,450.0,3.1,New Punjabi Pure Veg Restaurant,Yes,No,Quick Bites,"North Indian, Chinese"
4303,400.0,3.0,New Punjabi Tasty Khana,Yes,No,Quick Bites,"North Indian, Biryani, Chinese"
4304,400.0,2.9,New Punjabi Veg Restaurant,Yes,No,Quick Bites,"North Indian, Chinese"
4305,200.0,3.1,New Quality Dum Biryani,No,No,Quick Bites,Biryani
4306,700.0,3.7,New Rajadhani Spicy,Yes,No,Casual Dining,North Indian
4307,300.0,3.3,New Rajalakshmi Sweets,Yes,No,Sweet Shop,Mithai
4308,150.0,3.3,New Roll Centre,No,No,Quick Bites,"Fast Food, Rolls"
4309,300.0,3.4,New Royal Paris Restaurant,No,No,Quick Bites,"Chinese, Kerala, North Indian"
4310,350.0,2.8,New Royal Treat,Yes,No,Quick Bites,"North Indian, Chinese"
4311,250.0,3.4,New Sagar Fast Food,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
4312,600.0,3.5,New Salem Spices,No,No,Casual Dining,"South Indian, Chettinad, Chinese"
4313,450.0,4.1,New Samrat Restaurant,No,No,Casual Dining,"North Indian, South Indian, Chinese"
4314,200.0,3.3,New Savi Sagar,Yes,No,Quick Bites,"South Indian, North Indian, Chinese, Street Food"
4315,200.0,3.4,New Select Hotel,No,No,Quick Bites,South Indian
4316,550.0,2.7,New Shanthi Sagar,No,No,Casual Dining,"South Indian, North Indian, Chinese, Beverages"
4317,300.0,2.8,New Shetty Lunch Bhavan,No,No,Quick Bites,"South Indian, Mangalorean"
4318,400.0,3.3,New Shetty Lunch Home,No,No,Quick Bites,"Mangalorean, Seafood, South Indian"
4319,300.0,3.7,New South Corner,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
4320,150.0,3.6,New Students Corner,No,No,Quick Bites,Fast Food
4321,500.0,2.7,NEW SUNRISE RESTAURANTS,No,No,Casual Dining,"North Indian, Chinese, Biryani"
4322,350.0,3.2,New Surya Sweets & Snacks,No,No,Sweet Shop,"Mithai, Street Food"
4323,300.0,3.2,New Taj,Yes,No,Quick Bites,"North Indian, Chinese"
4324,300.0,2.8,New Taj Biryani Centre,No,No,Quick Bites,Biryani
4325,300.0,3.1,New Taj Darbar,No,No,Quick Bites,"South Indian, Chinese, North Indian"
4326,550.0,3.5,New Tandoor,Yes,No,Casual Dining,"North Indian, Chinese, Mughlai, Rolls"
4327,350.0,3.1,New Tandoor Fusion,Yes,No,Quick Bites,"North Indian, Chinese"
4328,600.0,2.4,New Tandoori Point,Yes,No,Casual Dining,"North Indian, Chinese"
4329,500.0,3.8,New Tasty Cafeteria,Yes,No,Quick Bites,"North Indian, Chinese, Arabian, Rolls, Juices"
4330,150.0,3.4,New Udupi Anand Bhavan,No,No,Quick Bites,South Indian
4331,300.0,3.7,New Udupi Delicacy,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
4332,150.0,2.8,New Udupi Dharshini,No,No,Quick Bites,"South Indian, Chinese"
4333,200.0,3.4,New Udupi Fresh Juice Centre,No,No,Quick Bites,"Juices, Desserts, Fast Food"
4334,300.0,3.6,New Udupi Garden,No,No,Quick Bites,"South Indian, North Indian, Chinese"
4335,200.0,3.3,New Udupi Grand,No,No,Quick Bites,"North Indian, South Indian, Chinese"
4336,250.0,3.2,New Udupi Grand Hotel,No,No,Quick Bites,"South Indian, North Indian, Chinese"
4337,350.0,3.8,New Udupi Palace,Yes,No,Quick Bites,"South Indian, North Indian, Chinese, Street Food"
4338,400.0,3.0,New Udupi Park,No,No,Casual Dining,"South Indian, North Indian, Chinese"
4339,400.0,3.6,New Udupi Park Deluxe,No,No,Quick Bites,"South Indian, North Indian, Chinese"
4340,400.0,2.8,New Udupi Shubh Sagar,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
4341,300.0,2.8,New Udupi Upahar,No,No,Quick Bites,"South Indian, North Indian, Chinese"
4342,200.0,3.6,New Udupi Upahara,No,No,Quick Bites,"Chinese, North Indian, South Indian"
4343,400.0,3.1,New York Burrito,No,No,Quick Bites,Mexican
4344,250.0,3.5,NGV Fast Food,No,No,Quick Bites,"North Indian, Fast Food"
4345,600.0,3.8,NH-1,Yes,No,Delivery,North Indian
4346,400.0,3.4,NH7 Refuel,Yes,No,Quick Bites,"North Indian, Chinese, Biryani"
4347,1400.0,3.3,NH7 Resto Pub,No,No,"Casual Dining, Pub","Andhra, Chinese, Continental"
4348,800.0,4.1,NH8,Yes,Yes,Casual Dining,Rajasthani
4349,750.0,3.7,Nieghbourhood Cafe,No,No,Casual Dining,"Pizza, Italian, Chinese, North Indian"
4350,450.0,3.1,Night Bell,No,No,Delivery,"Fast Food, North Indian"
4351,600.0,3.2,Night Biryani,Yes,No,"Takeaway, Delivery","Biryani, North Indian"
4352,600.0,3.2,Night Booze,No,No,"Casual Dining, Bar","North Indian, Fast Food"
4353,350.0,3.0,Night Cafe,No,No,"Takeaway, Delivery","North Indian, Chinese, Fast Food"
4354,300.0,3.1,Night Diaries,No,No,Quick Bites,North Indian
4355,500.0,2.9,Night Food Delivery,Yes,No,Delivery,"Burger, Rolls, Sandwich, North Indian"
4356,500.0,2.8,Night Food Joint,Yes,No,Delivery,"North Indian, Chinese"
4357,500.0,3.2,Night Fox,Yes,No,"Takeaway, Delivery","South Indian, North Indian, Chinese"
4358,350.0,3.1,Night Hunger,No,No,Delivery,North Indian
4359,500.0,3.8,Night Panda,No,No,Delivery,"Fast Food, Chinese, North Indian, American"
4360,500.0,3.1,Night Restro,Yes,No,Delivery,"North Indian, Chinese"
4361,400.0,2.4,Night Spoon,No,No,Delivery,"Fast Food, Street Food, North Indian, Biryani"
4362,500.0,3.7,Nightfork,No,No,Delivery,"Chinese, Biryani, Pizza, Italian, North Indian"
4363,400.0,2.7,NightOwl,No,No,"Takeaway, Delivery",North Indian
4364,300.0,3.2,Nihas Hyderabadi Biryani,Yes,No,Quick Bites,"Andhra, Chinese, North Indian, South Indian"
4365,400.0,3.8,Niice Cream,No,No,Dessert Parlor,"Ice Cream, Beverages, Desserts"
4366,300.0,2.8,Nikhil's Food Court,Yes,No,Quick Bites,"South Indian, North Indian, Chinese, Fast Food"
4367,600.0,3.1,Nikki's,Yes,No,Casual Dining,"Chinese, North Indian"
4368,400.0,3.6,Nila Cafe,No,No,Quick Bites,"Kerala, South Indian"
4369,500.0,2.6,Nile Garden Restaurant,Yes,No,Casual Dining,"North Indian, Fast Food, Chinese, Beverages"
4370,250.0,3.7,Nilu Ki Rasoi,Yes,No,Quick Bites,"North Indian, Chinese"
4371,350.0,3.2,Nimma Mane,No,No,Quick Bites,Biryani
4372,300.0,2.8,Nine2twelve,No,No,Quick Bites,South Indian
4373,400.0,3.5,Ningi Family Restaurant,No,No,Quick Bites,"South Indian, Biryani, Chinese"
4374,300.0,2.8,Nirala's Home Kitchen,No,No,Delivery,"Bihari, North Indian"
4375,1000.0,3.3,Nirvana Bar - Manipal County,No,No,Bar,Finger Food
4376,500.0,3.6,Nisarga,Yes,No,Casual Dining,"Andhra, North Indian, Chinese"
4377,300.0,4.0,Nisarga Garden,No,No,Quick Bites,"South Indian, Chinese, Street Food, Juices"
4378,350.0,3.4,Nisarga Garden Restaurant,No,No,Quick Bites,"South Indian, Chinese, Desserts, Beverages"
4379,350.0,3.3,Nisarga Restaurant,No,No,Quick Bites,"Mangalorean, Chinese, North Indian, Seafood"
4380,350.0,3.9,NISO Chinese Restaurant,No,No,Quick Bites,"Chinese, Momos"
4381,500.0,3.5,Nite Out,Yes,No,Delivery,"North Indian, Chinese, Biryani"
4382,500.0,2.6,Nitehunger,Yes,No,"Takeaway, Delivery","North Indian, Chinese"
4383,1000.0,3.0,Nithyothsav - Hotel Ramanashree,No,No,Casual Dining,"North Indian, Chinese"
4384,450.0,3.7,Nizaam's Kaati Rolls & Kebabs,Yes,No,Quick Bites,"Street Food, North Indian, Rolls"
4385,700.0,2.8,Nizam's Biryani House,Yes,No,Casual Dining,"Hyderabadi, Biryani"
4386,550.0,3.6,NMR Multicuisine Restaurant,Yes,No,Casual Dining,"North Indian, Chinese, Arabian, Juices"
4387,800.0,2.8,No 10 Fort Cochin,No,No,Casual Dining,"South Indian, Seafood, Kerala, Biryani"
4388,450.0,3.3,No More Hungry,Yes,No,Quick Bites,North Indian
4389,400.0,3.2,NOC Cafe & Catering,Yes,No,Quick Bites,"North Indian, Fast Food"
4390,400.0,3.5,Noibidya,No,No,Quick Bites,"North Indian, Bengali"
4391,2000.0,4.0,NoLimmits Lounge and Club,Yes,Yes,Club,"Chinese, Continental, North Indian, Burger, Pizza"
4392,700.0,3.7,Nomadic Tandoor,Yes,No,Cafe,"Cafe, North Indian, Chinese, Continental"
4393,400.0,2.8,Nonveg Dreams,No,No,Delivery,"North Indian, South Indian"
4394,1400.0,4.0,Noodle Bar,No,Yes,Casual Dining,"Chinese, Momos"
4395,800.0,4.3,Noodle Panda,Yes,No,Casual Dining,"Chinese, Indonesian, Japanese, Malaysian, Thai, Vietnamese, Momos"
4396,500.0,3.8,Noodles,Yes,No,Casual Dining,"Chinese, Momos"
4397,1800.0,4.2,Nook - Aloft Bengaluru Cessna Business Park,No,Yes,Casual Dining,"North Indian, Continental, Asian"
4398,300.0,4.2,Noon's,Yes,No,Quick Bites,Biryani
4399,400.0,3.3,Norsha Caffe,No,No,Cafe,Cafe
4400,300.0,3.7,North Indian And Bengali Mess,No,No,Mess,"North Indian, Bengali"
4401,450.0,4.0,North Indian Bhukkads,Yes,Yes,Quick Bites,"North Indian, Biryani, Chinese, Street Food"
4402,200.0,3.4,North Indian Hotel,No,No,Quick Bites,North Indian
4403,,3.2,North Indian Kitchen,No,No,Takeaway,North Indian
4404,300.0,3.2,North Indian Meals,No,No,"Takeaway, Delivery",North Indian
4405,200.0,3.0,North Indian Tadka,No,No,Quick Bites,"Chinese, North Indian"
4406,450.0,3.8,North Indies,Yes,No,Quick Bites,North Indian
4407,800.0,2.8,North Met South,No,No,Casual Dining,"North Indian, South Indian"
4408,500.0,3.1,North Rasoe,Yes,No,Casual Dining,"North Indian, Chinese, Biryani, Kebab"
4409,250.0,3.6,North Se South Veg & Non-Veg Restaurants,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
4410,800.0,2.9,North Wale Restaurant,No,No,Casual Dining,"North Indian, Chinese"
4411,450.0,4.1,Northam's Pizza.Pita,Yes,No,Quick Bites,"Italian, Pizza"
4412,400.0,3.2,Northern Bites,Yes,No,Casual Dining,"North Indian, Chinese"
4413,1900.0,3.9,Northern Gate- Gateway Hotel,No,Yes,Casual Dining,North Indian
4414,300.0,4.1,Northern Route,Yes,No,Quick Bites,"North Indian, Street Food"
4415,350.0,2.8,Northway Cuisine,No,No,Quick Bites,"North Indian, Chinese"
4416,650.0,3.9,Northwind,No,No,Casual Dining,"Biryani, Chinese, North Indian, Mangalorean"
4417,1000.0,4.1,Nossa Goa,Yes,Yes,Casual Dining,"Goan, Seafood, Konkan, Desserts"
4418,1500.0,3.6,Nostradamus Bar & Lounge,No,No,Bar,"North Indian, South Indian, Chinese, Continental"
4419,500.0,3.8,Not Just Parathas,Yes,No,Quick Bites,"North Indian, Chinese"
4420,400.0,4.1,Not Just Waffles,Yes,No,Dessert Parlor,"Desserts, Ice Cream"
4421,300.0,4.0,Notebook Food Court,Yes,No,Quick Bites,"Chinese, North Indian, Rolls"
4422,800.0,2.8,Nourich,No,Yes,Casual Dining,"Continental, Chinese, North Indian, Asian, Healthy Food, Fast Food"
4423,900.0,3.7,Nouvelle Garden,No,No,Casual Dining,"North Indian, Continental, Italian"
4424,200.0,3.4,Now Momos,No,No,Quick Bites,"Chinese, Fast Food, Momos"
4425,100.0,2.9,NTR Cafe,Yes,No,Quick Bites,"Chinese, Fast Food"
4426,400.0,4.3,nu.tree,Yes,No,Delivery,"North Indian, Healthy Food, Beverages"
4427,500.0,3.0,Nukkad,Yes,No,Casual Dining,"North Indian, Chinese"
4428,400.0,3.7,Nukkad Box,No,No,Quick Bites,"North Indian, Fast Food, Desserts, Beverages"
4429,150.0,3.7,NutBerry,Yes,No,"Dessert Parlor, Beverage Shop","Beverages, Desserts, Fast Food"
4430,300.0,2.8,Nutri Fit,No,No,"Takeaway, Delivery",Healthy Food
4431,350.0,3.8,Nutri Rich,Yes,No,Quick Bites,Healthy Food
4432,200.0,2.8,NutriFit,Yes,No,Quick Bites,Healthy Food
4433,200.0,3.3,Nutripress,Yes,No,Beverage Shop,Juices
4434,300.0,2.9,Nutrition on Wheels,No,No,"Takeaway, Delivery",Healthy Food
4435,800.0,4.4,Nuts Over Salads Cafe,Yes,Yes,Cafe,"Cafe, Salad"
4436,350.0,3.7,Nutty Affair,Yes,No,Quick Bites,Desserts
4437,300.0,3.8,Nutty Squirrel,Yes,No,Kiosk,"Ice Cream, Desserts"
4438,250.0,3.9,NV Naidu Hotel,No,No,Quick Bites,Biryani
4439,350.0,3.6,NV Patisserie,No,No,"Takeaway, Delivery","Desserts, Bakery"
4440,400.0,3.1,NY Pizza & Waffles,Yes,No,Quick Bites,"Pizza, Desserts"
4441,300.0,2.8,NY Pizza And Waffles,Yes,No,Quick Bites,"Pizza, Fast Food"
4442,300.0,3.2,NY8LIFE,No,No,Delivery,"North Indian, Rolls, Biryani"
4443,500.0,3.6,NYS Kitchen,No,No,Quick Bites,"North Indian, Chinese"
4444,200.0,4.8,O.G. Variar & Sons,No,No,Bakery,"Bakery, Desserts"
4445,200.0,3.5,O2 Juice Bar,Yes,No,"Beverage Shop, Quick Bites","Juices, Fast Food"
4446,1000.0,3.5,Oak Tavern,No,No,Casual Dining,"Continental, North Indian"
4447,2000.0,3.9,Oakleaf,Yes,No,Casual Dining,"Asian, Continental, North Indian, Italian"
4448,150.0,,Oasis Food Center,No,No,Quick Bites,Fast Food
4449,550.0,2.9,Oasis Restaurant,No,No,Casual Dining,"North Indian, Chinese, Kebab"
4450,200.0,3.5,Ober Cafe,Yes,No,Quick Bites,"Fast Food, Desserts"
4451,2000.0,3.7,Obsidian Sports and Music Bar -Gokulam Grand Hotel &...,No,No,Lounge,Continental
4452,400.0,4.3,Occasions,Yes,No,Bakery,"Bakery, Desserts"
4453,800.0,3.7,OCEA HOTEL,Yes,No,Casual Dining,"North Indian, Chinese, Seafood"
4454,700.0,3.8,Ocean,Yes,No,Casual Dining,"Mexican, Continental, Italian, Chinese"
4455,700.0,3.4,Ocean's Delight,No,No,Casual Dining,"Seafood, Biryani, South Indian"
4456,500.0,3.7,Odia By Nature,No,No,Quick Bites,Oriya
4457,400.0,3.8,Odia Dine,No,No,Casual Dining,Oriya
4458,500.0,3.1,Odians,Yes,No,Quick Bites,"North Indian, Chinese, Oriya"
4459,500.0,3.1,Odisha Kitchen,Yes,No,Quick Bites,"Oriya, North Indian, Chinese"
4460,350.0,3.8,Odisha Platter,Yes,No,Quick Bites,Oriya
4461,500.0,2.8,Odissi Restaurant,Yes,No,Casual Dining,"Oriya, Bengali"
4462,800.0,3.7,Off D' Hook,No,Yes,Casual Dining,"Continental, Biryani, Pizza, North Indian, Chinese, Momos, Andhra, Kebab"
4463,200.0,3.6,Office Lunch Box,Yes,No,Delivery,"Andhra, North Indian"
4464,300.0,3.2,Oggarne,No,No,"Takeaway, Delivery","South Indian, North Indian, Chinese"
4465,550.0,3.7,Oh My Biryani,Yes,No,"Takeaway, Delivery","Biryani, North Indian"
4466,300.0,3.1,Oh My Chaat,Yes,No,Quick Bites,Street Food
4467,250.0,4.1,Oh So Stoned!,No,No,Food Court,"Beverages, Desserts"
4468,1200.0,4.4,Oh! Calcutta,Yes,Yes,"Casual Dining, Bar","Bengali, Seafood"
4469,1000.0,3.7,Oil Pump,No,No,Bar,"Finger Food, Continental"
4470,1200.0,4.5,OKI,Yes,Yes,Casual Dining,"Asian, European, Italian, Korean, Malaysian, Thai, Vietnamese, Chinese"
4471,2200.0,4.0,OKO - The Lalit Ashok Bangalore,No,Yes,Fine Dining,"Japanese, Asian"
4472,150.0,3.8,Old Mumbai Ice Cream,Yes,No,Dessert Parlor,Ice Cream
4473,600.0,3.7,Old Stories,No,No,Delivery,"Bengali, North Indian, Oriya"
4474,750.0,4.1,Oldtown Dilli,Yes,Yes,Casual Dining,"Mughlai, North Indian, Turkish, Afghan"
4475,550.0,3.3,Olive - Era,Yes,No,Casual Dining,"BBQ, Arabian, Rolls, Chinese, North Indian, Juices, Kebab, Desserts"
4476,1800.0,4.5,Olive Bar And Kitchen,No,Yes,Casual Dining,"Mediterranean, European, Salad"
4477,700.0,3.7,Olive Garden,Yes,No,Casual Dining,"Arabian, North Indian, Chinese, Beverages"
4478,700.0,3.8,Olive Tree,No,Yes,Casual Dining,"North Indian, South Indian, Chinese"
4479,300.0,3.1,Oliver Wraps,Yes,No,"Takeaway, Delivery","Rolls, Fast Food"
4480,1500.0,3.9,Oliver's Pub & Diner,Yes,Yes,"Pub, Casual Dining","Finger Food, American, Continental, Burger, Pizza"
4481,1300.0,4.0,Om Made Cafe,No,No,Cafe,"Cafe, Continental, European, Juices"
4482,100.0,2.8,Om Meals & Paratha Junction,Yes,No,Quick Bites,North Indian
4483,400.0,3.9,Om Nom Thai,No,No,Food Truck,"Thai, Momos"
4484,250.0,3.1,Om Sai Baba Mess,Yes,No,Mess,South Indian
4485,200.0,3.6,Om Sai Dham Bombay Hotel,No,No,Quick Bites,North Indian
4486,250.0,3.4,Om Sai Punjabi Dhabha,Yes,No,Dhaba,North Indian
4487,200.0,3.7,Om Sai Ram Food Junction,No,No,Quick Bites,North Indian
4488,150.0,3.9,Om Sai Skanda Dosa Camp,No,No,Quick Bites,South Indian
4489,300.0,3.9,Om Shiva Shakthi Chats Centre,No,No,Quick Bites,"Street Food, Fast Food"
4490,500.0,2.8,Om Sri Vinayaka Chats,No,No,"Takeaway, Delivery","Street Food, Fast Food"
4491,200.0,3.4,Om Sweets & Fast Food,No,No,Quick Bites,"North Indian, Chinese, Mithai"
4492,150.0,3.9,Om Sweets & Snacks,No,No,Sweet Shop,"Mithai, Oriya, Bengali"
4493,600.0,3.4,OMG Biriyani,Yes,No,Quick Bites,"Biryani, Andhra, Chinese"
4494,200.0,3.3,Omleterian,Yes,No,Delivery,"American, Continental"
4495,300.0,3.6,Om's Cafe Prana,No,No,Cafe,"Cafe, Fast Food"
